Average Reservoir Pressure (psi),Cumulative Gas (CO2) Injection (SCF),Cumulative Gas (CO2) Production (SCF),Gas Injection Rate (SCF/day),Water Injection Rate (bbl/day),Cumulative Water Injection (bbl),Cumulative Water Production (bbl),Average Temperature (F),Gas-Oil Ratio SC (SCF/bbl),Water Cut (%),Cumulative Oil Production (bbl),Oil Recovery Factor (%),Cumulative CO2 Stored (SCF)
3506.045654,74627203072,5044680704,29113038,0,39818292,60100064,186,4016.927002,0.663599193,46357656,80.75744629,69582522368
3507.868164,74640637952,5048180736,29389522,0,39818292,60102940,186,4016.637451,0.663557529,46359112,80.75998688,69592457216
3507.803467,74645536768,5057046016,29057126,0,39818292,60103996,186,4016.532227,0.663520932,46359648,80.76091766,69588490752
3507.882324,74657783808,5058426880,29074828,0,39818292,60106644,186,4016.485107,0.663323462,46360992,80.76325989,69599356928
3507.873779,74688397312,5061881344,29057150,0,39818292,60113260,186,4017.831543,0.662950754,46364356,80.76911926,69626515968
3507.881348,74764926976,5070520832,29054898,0,39818292,60129804,186,4021.4646,0.662719548,46372772,80.78378296,69694406144
3508.025391,74956062720,5092249600,29025850,0,39818292,60171172,186,4028.458252,0.662639737,46393836,80.82047272,69863813120
3508.145264,75091148800,5102594048,29030590,0,39818292,60200404,186,4034.004639,0.66247046,46408732,80.84642792,69988554752
3508.30542,75428700160,5144350208,29017468,0,39818292,60273580,186,4050.614502,0.662437439,46446020,80.91138458,70284349952
3508.412109,75962507264,5149012480,29063260,0,39818292,60389420,186,4087.03125,0.662728488,46504972,81.01408386,70813494784
3508.338867,76867313664,5153501696,29187300,0,39818292,60585992,186,4139.259277,0.664286077,46604312,81.18714142,71713811968
3508.395996,77102301184,5164712960,29372610,0,39818292,60636804,186,4150.09082,0.664883196,46629928,81.23176575,71937588224
3506.215576,77102301184,5167685632,0,15370.94727,40125708,60764672,186,4155.28418,0.668625534,46693296,81.34215546,71934615552
3507.144775,77102301184,5175084544,0,15533.31836,40152928,60775880,186,4156.654297,0.668889582,46698844,81.3518219,71927216640
3507.144775,77102301184,5193506816,0,15531.12598,40156776,60777472,186,4156.803223,0.668914855,46699632,81.35318756,71908794368
3507.102051,77102301184,5238806016,0,15531.80078,40166396,60781432,186,4157.244141,0.668953002,46701592,81.35660553,71863495168
3506.970215,77102301184,5283550720,0,15533.35254,40190452,60791348,186,4157.650879,0.669020236,46706496,81.36515045,71818750464
3506.736572,77102301184,5284992000,0,15534.08106,40250588,60816136,186,4157.763672,0.669333339,46718744,81.38648987,71817309184
3506.556885,77102301184,5288571392,0,15529.36426,40400884,60878248,186,4152.95166,0.671497107,46749132,81.43942261,71813729792
3506.324219,77102301184,5289464320,0,15504.125,40637828,60976724,186,4169.418457,0.673497736,46796868,81.52258301,71812836864
3506.51001,77102301184,5290168832,0,15580.1875,40841036,61061028,186,4182.584473,0.674880624,46837484,81.59333801,71812132352
3506.720703,77102301184,5290754560,0,15632.81152,41121756,61177464,186,4182.194336,0.678586006,46892632,81.68940735,71811546624
3507.254395,77102301184,5291027968,0,15544.69824,41215024,61216348,186,4183.32959,0.688480139,46910228,81.72005463,71811273216
3504.087158,77233061888,5291329536,28342528,0,41215024,61246300,186,4187.869141,0.689449131,46923720,81.74356079,71941732352
3503.368408,77265739776,5292082688,28337024,0,41215024,61253800,186,4186.540039,0.689877808,46927088,81.7494278,71973657088
3509.100342,77287432192,5293967872,29220968,0,41215024,61258616,186,4185.134766,0.689527094,46929260,81.75321198,71993464320
3509.301758,77292371968,5298679296,28731742,0,41215024,61259736,186,4184.872559,0.68942374,46929764,81.75408936,71993692672
3509.477783,77297803264,5310479360,28659344,0,41215024,61260964,186,4184.53125,0.689245164,46930316,81.75505829,71987323904
3509.552734,77303783424,5326562304,28624612,0,41215024,61262320,186,4184.31543,0.689000189,46930932,81.7561264,71977221120
3509.497315,77318725632,5367338496,28598662,0,41215024,61265716,186,4185.061523,0.688380361,46932464,81.75879669,71951387136
3509.248779,77356072960,5371837440,28593402,0,41215024,61274184,186,4189.515137,0.687518239,46936316,81.76550293,71984235520
3509.038818,77449420800,5383130624,28589388,0,41215024,61295344,186,4197.492676,0.686739564,46945968,81.78231812,72066290176
3508.974121,77682802688,5411614208,28591164,0,41215024,61348228,186,4206.336914,0.685682058,46970208,81.82455444,72271188480
3509.003174,77787848704,5416199680,28673470,0,41215024,61371960,186,4209.400879,0.684993148,46981120,81.84355927,72371649024
3509.066162,78050664448,5427657728,28691014,0,41215024,61431276,186,4213.540527,0.684055209,47008520,81.89129639,72623006720
3508.99707,78678237184,5430522368,28734632,0,41215024,61572736,186,4216.342285,0.682337642,47074376,82.00601196,73247714816
3508.698242,79543599104,5431736832,28845520,0,41215024,61767324,186,4239.157227,0.681224048,47165432,82.16464233,74111862272
3508.73877,79688794112,5433012224,29038244,0,41215024,61799780,186,4243.183106,0.681184173,47180620,82.19110107,74255781888
3507.465088,79688794112,5434351616,0,15396.53613,41407484,61881032,186,4242.590332,0.682032645,47218504,82.25709534,74254442496
3507.343018,79688794112,5435756032,0,15386.1416,41441828,61895552,186,4243.724609,0.682380795,47225264,82.26886749,74253038080
3507.151856,79688794112,5439269376,0,15385.60938,41527684,61931892,186,4242.624512,0.68278569,47242144,82.29827881,74249524736
3507.004883,79688794112,5448048640,0,15380.30566,41615160,61968964,186,4242.452637,0.683205128,47259332,82.32821655,74240745472
3506.732666,79688794112,5462146048,0,15377.0293,41833800,62061764,186,4243.852539,0.683930635,47302220,82.40293121,74226648064
3506.822266,79688794112,5497313280,0,15429.68652,42092732,62171432,186,4241.200195,0.684322298,47352808,82.49105835,74191480832
3506.880615,79688794112,5507907072,0,15462.24609,42276844,62249336,186,4250.330566,0.684814811,47388668,82.55352783,74180887040
3506.960693,79688794112,5534428160,0,15499.33984,42432660,62315172,186,4250.935059,0.685074031,47418932,82.60624695,74154365952
3506.99292,79688794112,5549322240,0,15529.67481,42526452,62354740,186,4252.760254,0.685292244,47437104,82.63790894,74139471872
3507.127197,79688794112,5585203712,0,15559.34668,42604252,62387524,186,4255.618652,0.685443342,47452144,82.66410828,74103590400
3502.475342,80052707328,5586039808,29113086,0,42604252,62469844,186,4240.405762,0.689551115,47489208,82.72867584,74466667520
3513.979492,80093200384,5586127360,30000000,0,42604252,62478728,186,4236.027344,0.687696099,47493244,82.73570252,74507073024
3514.386719,80098983936,5586213888,30000000,0,42604252,62479992,186,4235.498047,0.687341154,47493820,82.73670197,74512770048
3514.571289,80105218048,5586310144,29452082,0,42604252,62481388,186,4234.866211,0.686857879,47494456,82.73781586,74518907904
3514.552979,80111763456,5586415616,29396144,0,42604252,62482852,186,4234.496582,0.686289608,47495124,82.73897553,74525347840
3514.42041,80118628352,5586680320,29377828,0,42604252,62484388,186,4234.810059,0.68567425,47495828,82.74020386,74531948032
3513.928223,80135782400,5587348480,29355338,0,42604252,62488216,186,4238.091309,0.684594333,47497592,82.7432785,74548433920
3512.933594,80178667520,5589046784,29357724,0,42604252,62497796,186,4250.570801,0.683855116,47502020,82.75099182,74589620736
3511.756592,80285949952,5593352704,29374474,0,42604252,62521792,186,4269.044434,0.684561729,47513076,82.77025604,74692597248
3510.942871,80450338816,5593843712,29397200,0,42604252,62558600,186,4284.799316,0.685038447,47530000,82.79973602,74856495104
3510.116211,80861208576,5595074560,29389992,0,42604252,62650732,186,4307.543945,0.685506165,47572268,82.87336731,75266134016
3509.795166,81168531456,5598156288,29426154,0,42604252,62719600,186,4323.02832,0.685680568,47603840,82.92836762,75570375168
3509.670654,81332813824,5605872128,29461768,0,42604252,62756388,186,4330.043457,0.685790479,47620692,82.95772553,75726941696
3509.505371,81743536128,5625291264,29461782,0,42604252,62848416,186,4348.348145,0.685886204,47662840,83.03115082,76118244864
3509.246582,82246868992,5639372800,29505208,0,42604252,62961100,186,4365.92627,0.685932159,47714432,83.12102509,76607496192
3509.236816,82335571968,5683888640,29564380,0,42604252,62980916,186,4369.751465,0.686015546,47723504,83.13682556,76651683328
3508.171875,82335571968,5686959104,0,15661.91895,42721716,63030508,186,4375.447754,0.687048554,47746092,83.17617798,76648612864
3508.109863,82335571968,5694628352,0,15638.33594,42752208,63043408,186,4377.250488,0.687280297,47751960,83.18640137,76640943616
3508.019775,82335571968,5713754624,0,15635.86231,42765132,63048880,186,4378.027344,0.687367976,47754448,83.19073486,76621817344
3507.922852,82335571968,5724999680,0,15634.34961,42778700,63054616,186,4378.855469,0.687464893,47757060,83.19528198,76610572288
3507.826904,82335571968,5732825600,0,15632.66992,42792944,63060648,186,4379.577637,0.687574089,47759796,83.20005798,76602746368
3507.73584,82335571968,5752349184,0,15630.54297,42807900,63066976,186,4380.196777,0.687694848,47762672,83.20506287,76583222784
3507.558838,82335571968,5768177664,0,15632.07227,42845288,63082804,186,4381.230957,0.687965631,47769852,83.21756744,76567394304
3507.405273,82335571968,5779989504,0,15655.26465,42938904,63122388,186,4381.433106,0.688336849,47787776,83.24879456,76555582464
3507.313965,82335571968,5809517056,0,15669.56543,43026904,63159600,186,4381.841797,0.689014375,47804572,83.27805328,76526054912
3507.148438,82335571968,5821058560,0,15691.85645,43247224,63252752,186,4381.180176,0.689894736,47846440,83.3509903,76514513408
3507.175293,82335571968,5827070976,0,15722.62109,43513876,63365396,186,4377.699707,0.690524399,47896924,83.43893433,76508500992
3507.566406,82335571968,5841623552,0,15825.67676,44004472,63571864,186,4384.260254,0.691317379,47989116,83.59954071,76493948416
3507.604492,82335571968,5844600832,0,15849.55371,44020320,63578524,186,4384.988281,0.691459656,47992088,83.60472107,76490971136
3504.331543,82409193472,5844942336,29453144,0,44020320,63595204,186,4383.916504,0.692696035,47999488,83.61760712,76564251136
3500.927002,82592784384,5845302272,29373548,0,44020320,63637032,186,4365.797363,0.695864975,48017772,83.64945984,76747482112
3512.393799,82639659008,5845681152,30000000,0,44020320,63647512,186,4370.424316,0.695180774,48022364,83.65745544,76793977856
3512.746826,82645483520,5846080000,30000000,0,44020320,63648812,186,4370.74707,0.69497472,48022936,83.6584549,76799403520
3512.898682,82651856896,5847084032,29738064,0,44020320,63650248,186,4370.977539,0.694628656,48023568,83.65955353,76804772864
3512.891602,82658533376,5849604096,29694066,0,44020320,63651756,186,4371.266113,0.694182396,48024232,83.6607132,76808929280
3512.791992,82665545728,5855921664,29680338,0,44020320,63653344,186,4371.837402,0.693692803,48024928,83.66192627,76809624064
3512.415772,82683052032,5872095232,29661552,0,44020320,63657284,186,4374.774902,0.692819715,48026680,83.66497803,76810956800
3511.686035,82726830080,5912767488,29661106,0,44020320,63667160,186,4383.833496,0.692264199,48031072,83.67262268,76814062592
3510.881592,82836275200,5919870464,29661970,0,44020320,63691880,186,4397.180176,0.692539752,48042044,83.69174194,76916404736
3510.197998,83109961728,5937688064,29667198,0,44020320,63753764,186,4412.889648,0.692906618,48069472,83.73952484,77172273664
3510.120361,83194232832,5958656512,29705864,0,44020320,63772804,186,4417.803711,0.692845643,48077912,83.75422669,77235576320
3509.989014,83404873728,5966418944,29702388,0,44020320,63820420,186,4428.09375,0.692870378,48099020,83.79099274,77438454784
3509.702881,83931627520,5985280000,29711174,0,44020320,63939592,186,4442.733398,0.692802131,48151860,83.88304901,77946347520
3509.676758,84115636224,6012982272,29778988,0,44020320,63981156,186,4464.452637,0.692794323,48170292,83.9151535,78102653952
3509.491943,84576575488,6059049984,29839716,0,44020320,64085196,186,4481.982422,0.692907751,48216400,83.9954834,78517525504
3509.337158,85011767296,6062765568,29904712,0,44020320,64183328,186,4496.418457,0.69297874,48259876,84.0712204,78949001728
3508.863281,85011767296,6072054272,0,15870.79981,44069520,64204240,186,4498.96875,0.693293393,48269132,84.08734131,78939713024
3508.72876,85011767296,6093205504,0,15871.41211,44082556,64209788,186,4499.616211,0.693404615,48271584,84.09161377,78918561792
3508.605713,85011767296,6101966848,0,15870.90918,44096248,64215612,186,4500.565918,0.693529546,48274156,84.09609222,78909800448
3508.479492,85011767296,6104146432,0,15869.72363,44110620,64221728,186,4501.161621,0.693649292,48276856,84.10079956,78907620864
3508.37085,85011767296,6105894400,0,15867.76367,44125708,64228148,186,4501.533691,0.693763554,48279692,84.10573578,78905872896
3508.176025,85011767296,6106185728,0,15865.76953,44163428,64244208,186,4501.848145,0.693966329,48286772,84.11807251,78905581568
3507.730713,85011767296,6106507264,0,15861.28809,44257700,64284360,186,4501.600098,0.694387913,48304448,84.14886475,78905260032
3507.262695,85011767296,6106845696,0,15850.48535,44493216,64384980,186,4500.553711,0.695638895,48348468,84.22554779,78904921600
3507.280273,85011767296,6107694592,0,15828.57813,44511892,64392972,186,4504.589356,0.695966244,48351960,84.23163605,78904072704
3507.250244,85011767296,6109826560,0,15842.15137,44558620,64412976,186,4506.354981,0.696224689,48360688,84.2468338,78901940736
3507.272949,85011767296,6115172864,0,15875.36719,44675684,64462980,186,4504.731934,0.696426094,48382484,84.28481293,78896594432
3507.332764,85011767296,6128572928,0,15920.87988,44969184,64588292,186,4510.491699,0.697264969,48436892,84.3795929,78883194368
3507.337891,85011767296,6147972608,0,15934.46094,45004900,64603544,186,4512.369629,0.697713315,48443500,84.39110565,78863794688
3507.347168,85011767296,6192948736,0,15950.06934,45094288,64641712,186,4514.310059,0.698145688,48460004,84.41985321,78818818560
3507.610352,85011767296,6199710720,0,16024.22754,45318788,64737284,186,4516.279785,0.698681176,48501220,84.49165344,78812056576
3507.700195,85011767296,6216635904,0,16078.96289,45453624,64794620,186,4520.761231,0.699823141,48525816,84.53450012,78795131392
3504.945801,85074665472,6227485696,30000000,0,45453624,64808980,186,4519.340332,0.700861394,48531944,84.54517365,78847179776
3502.976318,85138030592,6239476736,29873930,0,45453624,64823528,186,4515.510254,0.702298462,48538108,84.55591583,78898553856
3508.777832,85204844544,60084649984,30000000,0,45453624,64838800,186,4514.924316,0.701605499,48544608,84.56723023,25120194560
3508.925781,85216215040,60089647104,30000000,0,45453624,64841404,186,4515.063477,0.701424956,48545712,84.56916046,25126567936
3508.973145,85228142592,60094894080,30000000,0,45453624,64844128,186,4515.351563,0.701187372,48546876,84.57118225,25133248512
3508.907471,85257977856,60108046336,30000000,0,45453624,64850948,186,4517.188477,0.700801313,48549788,84.5762558,25149931520
3508.859375,85332557824,60140982272,30000000,0,45453624,64867992,186,4521.312012,0.700529456,48557072,84.58895111,25191575552
3508.960205,85519007744,60223262720,30000000,0,45453624,64910624,186,4524.508789,0.700998306,48575256,84.62062836,25295745024
3509.224365,85941501952,60410146816,30000000,0,45453624,65007452,186,4539.763672,0.701666236,48616424,84.69234467,25531355136
3509.326904,86226501632,60536848384,30000000,0,45453624,65072796,186,4550.727051,0.701222181,48644264,84.74084473,25689653248
3509.330811,86841499648,60809388032,30000000,0,45453624,65214160,186,4562.408691,0.702952623,48704000,84.84490967,26032111616
3508.981445,87711506432,61195759616,30000000,0,45453624,65415808,186,4600.015137,0.705958009,48787996,84.9912262,26515746816
3508.668457,87711506432,61222494208,0,15938.54102,45485500,65429724,186,4599.859863,0.705282867,48793808,85.0013504,26489012224
3508.231201,87711506432,61289545728,0,15969.53418,45565348,65464504,186,4604.101563,0.704866529,48808372,85.02672577,26421960704
3507.547363,87711506432,61456019456,0,15998.76563,45765332,65551984,186,4621.57666,0.708337784,48844392,85.08947754,26255486976
